product_id,title,category,brand,price,avg_rating,num_reviews,description,sales_rank
B000000309,Product Title 309,Books,Brand_8,20.1,1.5,61,This is a great product in category Sports,23673
B000000310,Product Title 310,Music,Brand_5,172.71,4.4,56,This is a great product in category Clothing,1818
B000000311,Product Title 311,Electronics,Google,77.4,3.2,39,This is a great product in category Movies,28199
B000000312,Product Title 312,Books,Amazon,221.9,4.4,43,This is a great product in category Sports,7010
B000000313,Product Title 313,Clothing,Brand_18,207.75,4.8,42,This is a great product in category Home,26819
B000000314,Product Title 314,Home,Brand_8,99.51,4.8,42,This is a great product in category Sports,84466
B000000315,Product Title 315,Books,Amazon,57.97,1.4,50,This is a great product in category Clothing,69785
B000000316,Product Title 316,Books,Brand_9,36.1,4.8,61,This is a great product in category Clothing,86360
B000000317,Product Title 317,Electronics,Microsoft,222.76,4.2,52,This is a great product in category Home,46837
B000000318,Product Title 318,Music,Apple,138.42,4.1,34,This is a great product in category Music,36980
B000000319,Product Title 319,Music,Brand_9,101.11,1.4,49,This is a great product in category Clothing,93143
B000000320,Product Title 320,Movies,Microsoft,257.85,1.7,53,This is a great product in category Home,69534
B000000321,Product Title 321,Electronics,Brand_6,180.51,4.9,55,This is a great product in category Sports,95150
B000000322,Product Title 322,Clothing,Brand_10,158.28,1.9,47,This is a great product in category Sports,15401
B000000323,Product Title 323,Music,Microsoft,224.54,1.7,54,This is a great product in category Books,84216
B000000324,Product Title 324,Home,Brand_2,245.77,2.4,59,This is a great product in category Home,9179
B000000325,Product Title 325,Electronics,Brand_16,207.7,4.7,53,This is a great product in category Electronics,49516
B000000326,Product Title 326,Books,Brand_10,135.35,2.9,60,This is a great product in category Home,60076
B000000327,Product Title 327,Home,Brand_19,117.5,4.7,45,This is a great product in category Sports,83330
B000000328,Product Title 328,Home,Brand_1,232.86,2.3,50,This is a great product in category Movies,91285
B000000329,Product Title 329,Books,Brand_0,158.25,1.9,49,This is a great product in category Sports,66763
B000000330,Product Title 330,Electronics,Brand_2,213.08,3.0,52,This is a great product in category Clothing,36214
B000000331,Product Title 331,Books,Brand_9,267.77,3.5,59,This is a great product in category Books,81866
B000000332,Product Title 332,Movies,Brand_15,275.26,2.6,42,This is a great product in category Electronics,11289
B000000333,Product Title 333,Home,Brand_18,87.64,2.4,46,This is a great product in category Music,6120
B000000334,Product Title 334,Sports,Microsoft,61.23,1.9,55,This is a great product in category Books,99269
B000000335,Product Title 335,Sports,Brand_6,82.81,2.1,64,This is a great product in category Home,34582
B000000336,Product Title 336,Clothing,Brand_14,226.89,3.7,66,This is a great product in category Movies,77253
B000000337,Product Title 337,Music,Brand_14,114.79,2.5,59,This is a great product in category Home,63945
B000000338,Product Title 338,Books,Microsoft,56.97,1.3,51,This is a great product in category Sports,75787
B000000339,Product Title 339,Books,Brand_18,34.92,1.6,53,This is a great product in category Clothing,28588
B000000340,Product Title 340,Clothing,Google,102.22,2.5,45,This is a great product in category Electronics,99589
B000000341,Product Title 341,Clothing,Brand_4,46.01,4.7,53,This is a great product in category Music,59617
B000000342,Product Title 342,Clothing,Samsung,51.96,2.5,47,This is a great product in category Movies,54544
B000000343,Product Title 343,Home,Brand_6,207.05,1.2,46,This is a great product in category Clothing,35576
B000000344,Product Title 344,Movies,Brand_14,11.79,2.7,54,This is a great product in category Electronics,47150
B000000345,Product Title 345,Books,Brand_11,40.55,3.7,61,This is a great product in category Movies,57752
B000000346,Product Title 346,Home,Brand_15,254.23,3.4,71,This is a great product in category Books,24590
B000000347,Product Title 347,Clothing,Brand_8,254.39,2.1,46,This is a great product in category Music,66072
B000000348,Product Title 348,Books,Google,102.79,3.8,55,This is a great product in category Sports,16638
B000000349,Product Title 349,Home,Brand_0,31.85,3.5,47,This is a great product in category Clothing,84812
B000000350,Product Title 350,Movies,Brand_10,213.25,1.7,40,This is a great product in category Home,56231
B000000351,Product Title 351,Home,Brand_17,111.87,1.6,54,This is a great product in category Music,38647
B000000352,Product Title 352,Movies,Brand_5,19.36,3.2,54,This is a great product in category Sports,4585
B000000353,Product Title 353,Clothing,Brand_13,52.39,3.6,45,This is a great product in category Electronics,93973
B000000354,Product Title 354,Movies,Brand_1,46.33,4.8,58,This is a great product in category Music,19568
B000000355,Product Title 355,Books,Brand_2,179.19,2.7,50,This is a great product in category Movies,56622
B000000356,Product Title 356,Clothing,Brand_13,270.04,4.1,41,This is a great product in category Music,65641
B000000357,Product Title 357,Books,Brand_15,239.15,1.5,45,This is a great product in category Sports,49380
B000000358,Product Title 358,Sports,Brand_19,166.67,4.6,53,This is a great product in category Home,23016
B000000359,Product Title 359,Electronics,Brand_1,130.1,3.5,44,This is a great product in category Home,51182
B000000360,Product Title 360,Movies,Brand_7,187.88,3.5,44,This is a great product in category Electronics,95931
B000000361,Product Title 361,Electronics,Brand_12,136.47,1.6,42,This is a great product in category Sports,82373
B000000362,Product Title 362,Electronics,Apple,78.34,1.2,52,This is a great product in category Clothing,11120
B000000363,Product Title 363,Movies,Brand_17,205.67,3.8,46,This is a great product in category Sports,65503
B000000364,Product Title 364,Clothing,Brand_5,262.72,1.5,42,This is a great product in category Music,50363
B000000365,Product Title 365,Sports,Apple,115.61,1.5,45,This is a great product in category Home,34723
B000000366,Product Title 366,Books,Brand_11,253.4,1.8,41,This is a great product in category Movies,94761
B000000367,Product Title 367,Home,Brand_18,132.73,1.4,52,This is a great product in category Electronics,73027
B000000368,Product Title 368,Books,Apple,123.98,3.5,57,This is a great product in category Books,68947
B000000369,Product Title 369,Home,Samsung,14.32,2.7,43,This is a great product in category Books,82753
B000000370,Product Title 370,Books,Microsoft,210.4,2.1,55,This is a great product in category Movies,10582
B000000371,Product Title 371,Movies,Samsung,243.4,2.8,40,This is a great product in category Sports,65683
B000000372,Product Title 372,Sports,Brand_2,201.08,4.4,47,This is a great product in category Home,25562
B000000373,Product Title 373,Home,Brand_16,50.49,4.7,49,This is a great product in category Sports,51535
B000000374,Product Title 374,Music,Brand_19,36.36,2.9,42,This is a great product in category Electronics,93843
B000000375,Product Title 375,Clothing,Microsoft,174.41,3.3,60,This is a great product in category Clothing,23321
B000000376,Product Title 376,Books,Brand_15,124.04,2.0,54,This is a great product in category Books,84647
B000000377,Product Title 377,Books,Brand_8,132.14,3.1,66,This is a great product in category Sports,79616
B000000378,Product Title 378,Home,Brand_9,290.52,4.0,59,This is a great product in category Home,18655
B000000379,Product Title 379,Clothing,Brand_11,218.82,3.0,48,This is a great product in category Movies,70238
B000000380,Product Title 380,Clothing,Samsung,127.06,2.2,59,This is a great product in category Music,28024
B000000381,Product Title 381,Movies,Brand_10,11.61,3.3,59,This is a great product in category Music,77473
B000000382,Product Title 382,Music,Google,16.01,4.8,58,This is a great product in category Books,61688
B000000383,Product Title 383,Movies,Brand_1,207.32,4.6,41,This is a great product in category Books,45520
B000000384,Product Title 384,Movies,Brand_12,252.29,4.1,50,This is a great product in category Clothing,80296
B000000385,Product Title 385,Movies,Brand_4,214.05,2.1,53,This is a great product in category Sports,95500
B000000386,Product Title 386,Movies,Sony,125.32,2.0,52,This is a great product in category Clothing,54108
B000000387,Product Title 387,Movies,Samsung,15.14,4.4,41,This is a great product in category Home,81566
B000000388,Product Title 388,Sports,Brand_3,290.41,1.7,49,This is a great product in category Home,28664
B000000389,Product Title 389,Clothing,Brand_17,295.97,3.4,38,This is a great product in category Sports,42566
B000000390,Product Title 390,Movies,Nike,167.5,2.8,50,This is a great product in category Books,49550
B000000391,Product Title 391,Clothing,Sony,26.77,2.9,44,This is a great product in category Electronics,26885
B000000392,Product Title 392,Clothing,Amazon,165.04,2.8,60,This is a great product in category Clothing,79268
B000000393,Product Title 393,Electronics,Brand_19,268.34,4.6,54,This is a great product in category Music,17851
B000000394,Product Title 394,Sports,Brand_10,205.91,1.3,57,This is a great product in category Books,441
B000000395,Product Title 395,Movies,Brand_4,217.67,4.1,46,This is a great product in category Movies,89815
B000000396,Product Title 396,Books,Brand_5,30.97,4.3,48,This is a great product in category Home,10044
B000000397,Product Title 397,Home,Brand_1,37.3,4.8,47,This is a great product in category Music,60896
B000000398,Product Title 398,Music,Apple,43.43,2.8,59,This is a great product in category Home,21471
B000000399,Product Title 399,Books,Sony,271.88,3.0,46,This is a great product in category Books,66528
B000000400,Product Title 400,Sports,Brand_5,160.59,4.8,61,This is a great product in category Books,73151
B000000401,Product Title 401,Home,Brand_8,238.71,2.8,55,This is a great product in category Movies,76721
B000000402,Product Title 402,Sports,Brand_8,39.89,3.0,53,This is a great product in category Home,92123
B000000403,Product Title 403,Clothing,Brand_16,278.72,2.3,61,This is a great product in category Clothing,72561
B000000404,Product Title 404,Home,Samsung,247.41,1.1,51,This is a great product in category Clothing,16528
B000000405,Product Title 405,Clothing,Brand_14,72.07,2.7,59,This is a great product in category Books,44579
B000000406,Product Title 406,Books,Nike,263.0,3.6,53,This is a great product in category Sports,74058
B000000407,Product Title 407,Books,Brand_3,83.44,3.8,49,This is a great product in category Home,59249
B000000408,Product Title 408,Home,Brand_15,66.36,1.0,54,This is a great product in category Electronics,784
B000000409,Product Title 409,Home,Brand_18,83.68,4.2,37,This is a great product in category Home,58334
B000000410,Product Title 410,Movies,Brand_6,273.52,3.0,53,This is a great product in category Clothing,22835
B000000411,Product Title 411,Sports,Samsung,275.17,3.1,59,This is a great product in category Clothing,81213
B000000412,Product Title 412,Movies,Brand_8,102.71,4.8,38,This is a great product in category Electronics,14927
B000000413,Product Title 413,Sports,Brand_14,213.39,2.1,46,This is a great product in category Clothing,84795
B000000414,Product Title 414,Movies,Brand_7,204.66,4.0,50,This is a great product in category Electronics,60543
B000000415,Product Title 415,Clothing,Brand_2,243.12,3.3,50,This is a great product in category Clothing,30567
B000000416,Product Title 416,Home,Brand_1,93.16,3.8,50,This is a great product in category Movies,3564
B000000417,Product Title 417,Books,Brand_3,155.97,2.7,58,This is a great product in category Electronics,75138
B000000418,Product Title 418,Sports,Brand_8,202.29,2.1,61,This is a great product in category Sports,70137
B000000419,Product Title 419,Sports,Brand_2,13.71,3.2,50,This is a great product in category Home,98490
B000000420,Product Title 420,Books,Brand_9,116.75,2.5,41,This is a great product in category Clothing,95294
